publication_number,patent_citation,publication_date,assignee,title
EP3334050A1,0,0,0,None
EP3334050A1,0,0,0,"WANG WUGUANG ET AL: ""A digital background calibration technique for split DAC based SAR ADC by using redundant cycle"", 2015 28TH IEEE INTERNATIONAL SYSTEM-ON-CHIP CONFERENCE (SOCC), IEEE, 8 September 2015 (2015-09-08), pages 231 - 234, XP032863833, DOI: 10.1109/SOCC.2015.7406952"
EP3334050A1,0,0,0,"ZHOU YUAN ET AL: ""A 12 bit 160 MS/s Two-Step SAR ADC With Background Bit-Weight Calibration Using a Time-Domain Proximity Detector"", IEEE JOURNAL OF SOLID-STATE CIRCUITS, IEEE SERVICE CENTER, PISCATAWAY, NJ, USA, vol. 50, no. 4, 1 April 2015 (2015-04-01), pages 920 - 931, XP011576656, ISSN: 0018-9200, [retrieved on 20150324], DOI: 10.1109/JSSC.2014.2384025"
EP3334340A1,0,0,0,0
EP3334341A1,0,0,0,0
EP3334347B1,0,0,0,None
EP3334457B1,0,0,0,None
EP3334540A1,0,0,0,0
EP3334540B8,0,0,0,0
EP3334670A1,0,0,0,0
EP3334752A1,0,0,0,0
EP3334768A1,0,0,0,0
EP3334817B1,0,0,0,"ANONYMOUS: ""Regulation (EC) NO 1271/2008 of the European parliament and of the council of 16 December 2008 on classification , labelling and packaging of substances and mixtures, amending and repealing directives 67/548EEC AND 1999/45/EC, and amending Regulation (EC) No 1907/2006"", OFFICIAL JOURNAL OF THE EUROPEAN UNION, 16 December 2008 (2008-12-16), pages 1 - 14, XP055667158"
EP3334817B1,0,0,0,"ANONYMOUS: ""Regulation (EC) No 648/2004 of the European parliament and of the council of 31 March 2004 on detergents"", OFFICIAL JOURNAL OF THE EUROPEAN UNION, 31 March 2004 (2004-03-31), pages 1 - 54, XP055667160"
EP3334817B1,0,0,0,"JUNCKER JEAN-CLAUDE: ""Commission Regulation (EU) No 1297/2014 of 5 December 2014 amending , for the purposes of its adaptation to technical and scientific progress, regulation (EC) No 1272/2008 of the European parliament and of the council on classification , labelling and packaging of substances and mixtures"", OFFICIAL JOURNAL OF EUROPEAN UNION, pages 1 - 3, XP055667150"
EP3334817B1,0,0,0,None
EP3334837A1,0,0,0,0
EP3334932B1,0,0,0,0
EP3335005A1,0,0,0,0
EP3335014A1,0,0,0,0
EP3335030A1,0,0,0,0
EP3335030B1,0,0,0,"WU ET AL: ""Density functional theory study on lactides: Geometries, IR, NMR and electronic spectra"", JOURNAL OF MOLECULAR STRUCTURE (THEOCHEM), ELSEVIER SCIENCE PUBLISHERS B.V., AMSTERDAM, NL, vol. 816, no. 1-3, 24 July 2007 (2007-07-24), pages 13 - 19, XP022165810, ISSN: 0166-1280, DOI: 10.1016/J.THEOCHEM.2007.03.033"
EP3335068B1,0,0,0,None
EP3335151A1,0,0,0,0
EP3335210B1,0,0,0,0
EP3335307A1,0,0,0,0
EP3335307B1,0,0,0,None
EP3336499A1,0,0,0,None
EP3336564B1,0,0,0,None
EP3336608A1,0,0,0,None
EP3336842B1,0,0,0,None
EP3337065A1,0,0,0,0
EP3337120A1,0,0,0,None
EP3337403A1,0,0,0,0
EP3337413A1,0,0,0,0
EP3337413B1,0,0,0,None
EP3337418A1,0,0,0,0
EP3337449A1,0,0,0,0
EP3337452A1,0,0,0,0
EP3337454B1,0,0,0,None
EP3337586A1,0,0,0,0
EP3337776B1,0,0,0,None
EP3337785B1,0,0,0,0
EP3337877A1,0,0,0,0
EP3337922B8,0,0,0,0
EP3337946A2,0,0,0,0
EP3337946B1,0,0,0,0
EP3338032B1,0,0,0,None
EP3338124A1,0,0,0,0
EP3338402A1,0,0,0,0
EP3338454A1,0,0,0,0
EP3338517A1,0,0,0,0
EP3338922B1,0,0,0,None
EP3339822A1,0,0,0,None
EP3339846B1,0,0,0,None
EP3339959A1,0,0,0,None
EP3340031B1,0,0,0,0
EP3340478A1,0,0,0,None
EP3340478B1,0,0,0,0
EP3340670A1,0,0,0,0
EP3340670B1,0,0,0,None
EP3340780B1,0,0,0,None
EP3340781A1,0,0,0,0
EP3340782B1,0,0,0,None
EP3340784A1,0,0,0,0
EP3340868A1,0,0,0,0
EP3340871A1,0,0,0,0
EP3340873A1,0,0,0,0
EP3340887B1,0,0,0,None
EP3340918B1,0,0,0,None
EP3340959B1,0,0,0,0
EP3340975A1,0,0,0,0
EP3341120A1,0,0,0,0
EP3341184A1,0,0,0,0
EP3341184B1,0,0,0,"DATABASE WPI Week 200450, Derwent World Patents Index; AN 2004-523881"
EP3341184B1,0,0,0,"DUCK KUN HWANG ET AL: ""Crystallization of polycarbonate in solvent/nonsolvent system and its application to high-density polyethylene composite as a filler"", POLYMER ENGINEERING AND SCIENCE., vol. 54, no. 8, 29 August 2013 (2013-08-29), US, pages 1893 - 1899, XP055316639, ISSN: 0032-3888, DOI: 10.1002/pen.23740"
EP3341198B8,0,0,0,0
EP3341260B1,0,0,0,None
EP3341283A1,0,0,0,0
EP3341418B1,0,0,0,None
EP3341419A1,0,0,0,0
EP3341419B1,0,0,0,None
EP3341427A1,0,0,0,0
EP3341427B1,0,0,0,None
EP3341440B1,0,0,0,0
EP3341457A1,0,0,0,0
EP3341460A1,0,0,0,0
EP3341462A1,0,0,0,0
EP3341553A1,0,0,0,0
EP3341559B1,0,0,0,None
EP3341651A1,0,0,0,0
EP3341666A1,0,0,0,0
EP3341705A1,0,0,0,0
EP3341755B1,0,0,0,None
EP3341793B1,0,0,0,None
EP3341871A1,0,0,0,0
EP3341972A1,0,0,0,0
EP3342017A1,0,0,0,0
EP3342017B1,0,0,0,None
EP3342186A2,0,0,0,0
EP3342257A1,0,0,0,0
EP3342258B1,0,0,0,None
EP3342259A1,0,0,0,0
EP3342311A1,0,0,0,0
EP3342311B1,0,0,0,None
EP3342612B1,0,0,0,None
EP3343294A1,0,0,0,"SIMIZ J-G ET AL: ""Product layout induced topography effects on intrafield levelling"", OPTOMECHATRONIC MICRO/NANO DEVICES AND COMPONENTS III : 8 - 10 OCTOBER 2007, LAUSANNE, SWITZERLAND;PROCEEDINGS OF SPIE, SPIE, BELLINGHAM, WASH, vol. 9661, 4 September 2015 (2015-09-04), pages 96610R - 96610R, XP060057458, ISBN: 978-1-62841-730-2, DOI: 10.1117/12.2194079"
EP3343697B1,0,0,0,"ALSALEH ADEL A A ET AL: ""Design and Optimization of Dual Band Microstip Patch Antenna Using Slots Pair"", 2016 INTERNATIONAL CONFERENCE ON COMPUTER AND COMMUNICATION ENGINEERING (ICCCE), IEEE, 26 July 2016 (2016-07-26), pages 439 - 442, XP033038738, DOI: 10.1109/ICCCE.2016.98"
EP3343697B1,0,0,0,"AMIT SINGH BHADOURIA ET AL: ""Microstrip X-band Antenna with Improvement in Performance Using DGS"", ELECTRICAL AND ELECTRONIC ENGINEERING, vol. 4, no. 2, 31 December 2014 (2014-12-31), pages 31 - 35, XP055611371, ISSN: 2162-9455, DOI: 10.5923/j.eee.20140402.02"
EP3343697B1,0,0,0,"M M SHAFIEI ET AL: ""Antenna tackles wifi and wmax"", MICROWAVES AND RF, 16 January 2016 (2016-01-16), pages 80 - 83, XP055611010, Retrieved from the Internet <URL:https://www.mwrf.com/sites/mwrf.com/files/datasheets/gated/Dual_Band_Antenna.pdf> [retrieved on 20190805]"
EP3343697B1,0,0,0,"WEN-CHENG TZOU ET AL: ""Bandwidth enhancement of U-slot patch antenna on high permittivity ceramic substrate for Bluetooth application"", MICROWAVE AND OPTICAL TECHNOLOGY LETTERS, vol. 36, no. 6, 20 March 2003 (2003-03-20), US, pages 499 - 501, XP055611007, ISSN: 0895-2477, DOI: 10.1002/mop.10802"
EP3344037A1,0,0,0,0
EP3344070A1,0,0,0,0
EP3344070B1,0,0,0,None
EP3344089A1,0,0,0,0
EP3344119A1,0,0,0,0
EP3344120A1,0,0,0,0
EP3344130B1,0,0,0,0
EP3344138A1,0,0,0,0
EP3344288A1,0,0,0,0
EP3344308B1,0,0,0,None
EP3344458B1,0,0,0,None
EP3344594A1,0,0,0,0
EP3344680A1,0,0,0,0
EP3344686A1,0,0,0,0
EP3344691A1,0,0,0,0
EP3344730A1,0,0,0,0
EP3344758A1,0,0,0,0
EP3344758B1,0,0,0,0
EP3344765A1,0,0,0,0
EP3344872B1,0,0,0,None
EP3344919B1,0,0,0,None
EP3345023A2,0,0,0,0
EP3345023B1,0,0,0,None
EP3345053A1,0,0,0,0
EP3345169A1,0,0,0,0
EP3345227A1,0,0,0,0
EP3345281B1,0,0,0,None
EP3345339B1,0,0,0,None
EP3345409A1,0,0,0,0
EP3345461A1,0,0,0,0
EP3345928A1,0,0,0,"A.S. MARSHALL ET AL., J BIOL CHEM, vol. 279, 2004, pages 14792 - 14802"
EP3345928A1,0,0,0,"BAKKER A. ET AL., CANCER RES., vol. 64, 2004, pages 8843 - 8850"
EP3345928A1,0,0,0,"C.H.CHEN ET AL., BLOOD, vol. 107, 2006, pages 1459 - 1467"
EP3345928A1,0,0,0,"CHAMES; BATY, MABS, vol. 1, 2009, pages 539 - 547"
EP3345928A1,0,0,0,"CUI ET AL., JBC, vol. 287, 2012, pages 28206 - 28214"
EP3345928A1,0,0,0,DATABASE Gene [O] Database accession no. AY426759
EP3345928A1,0,0,0,DATABASE Gene [O] Database accession no. AY498550
EP3345928A1,0,0,0,DATABASE Protein [O] Database accession no. AF247788
EP3345928A1,0,0,0,DATABASE pROTEIN [O] Database accession no. AY547296
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. 075390
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. 075794
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P00533
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P04626
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P06731
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P11836
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P15328
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P15391
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P16070
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P16422
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P18827
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P20138
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P28907
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P28908
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P41439
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. P49901
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q02223
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q04609
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q10589
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q13421
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q5QGZ9
EP3345928A1,0,0,0,DATABASE UniProtKB [O] Database accession no. Q9NYJ7
EP3345928A1,0,0,0,"DE KRUIF ET AL., BIOTECHNOL BIOENG, vol. 106, 2010, pages 741 - 750"
EP3345928A1,0,0,0,"GUNASEKARAN ET AL., JBC, vol. 285, 2010, pages 19637 - 19646"
EP3345928A1,0,0,0,"KONTERMANN, MABS, vol. 4, 2012, pages 182 - 197"
EP3345928A1,0,0,0,"LIU ET AL., JOURNAL OF PHARMACEUTICAL SCIENCES, vol. 97, 2008, pages 2426 - 2447"
EP3345928A1,0,0,0,"LOFFLER ET AL., BLOOD, vol. 95, 2000, pages 2098"
EP3345928A1,0,0,0,"MOORE ET AL., BLOOD, vol. 117, 2011, pages 4542 - 4551"
EP3345928A1,0,0,0,"MOSHAVER ET AL., STEM CELLS, vol. 26, 2008, pages 3059"
EP3345928A1,0,0,0,"ONCOGENE, vol. 32, no. 21, 23 May 2013 (2013-05-23), pages 2670 - 2681"
EP3345928A1,0,0,0,"SALI ET AL., J. MOL. BIOL., vol. 234, 1993, pages 779 - 815"
EP3345928A1,0,0,0,"SPIESS, C. ET AL.: ""Alternative molecular formats and therapeutic applications for bispecific antibodies"", MOL. IMMUNOL., 2015, Retrieved from the Internet <URL:http: //dx.doi.org/10.1016/j.molimm.2015.01.003>"
EP3345928A1,0,0,0,"VAN RHENEN ET AL., BLOOD, vol. 110, 2007, pages 2659"
EP3345928A1,0,0,0,"Y.HAN ET AL., BLOOD, vol. 104, 2004, pages 2858 - 2866"
EP3345928A1,0,0,0,"ZEIDLER ET AL., J. IMMUNOL., vol. 163, 1999, pages 1246"
EP3345928B1,0,0,0,None
EP3346932B1,0,0,0,None
EP3346984A1,0,0,0,0
EP3346984B1,0,0,0,None
EP3346992B1,0,0,0,None
EP3347030A1,0,0,0,0
EP3347183B1,0,0,0,None
EP3347219B1,0,0,0,None
EP3347220B1,0,0,0,None
EP3347288A1,0,0,0,0
EP3347305A1,0,0,0,0
EP3347370A1,0,0,0,0
EP3347413A1,0,0,0,0
EP3347518A1,0,0,0,0
EP3347637B1,0,0,0,None
EP3347671B1,0,0,0,None
EP3347686B1,0,0,0,None
EP3347837A1,0,0,0,0
EP3347859A1,0,0,0,0
EP3347859B1,0,0,0,None
EP3347874A1,0,0,0,0
EP3347874B1,0,0,0,"MAARTEN P J KUENEN: ""Contrast-ultrasound dispersion imaging for prostate cancer localization"", DOCTORAL THESIS, 1 January 2014 (2014-01-01), Eindhoven:, XP055319527, ISBN: 978-90-38-63568-2, Retrieved from the Internet <URL:https://doi.org/10.6100/ir769554> [retrieved on 20161115], DOI: 10.6100/IR769554"
EP3347923A1,0,0,0,0
EP3348120A1,0,0,0,0
EP3348121A1,0,0,0,0
EP3348679B1,0,0,0,None
EP3348681A1,0,0,0,0
EP3349660A1,0,0,0,0
EP3349660B1,0,0,0,None
EP3349662B1,0,0,0,None
EP3349663B1,0,0,0,None
EP3349716B1,0,0,0,None
EP3349809B1,0,0,0,None
EP3349877A1,0,0,0,0
EP3350148A1,0,0,0,0
EP3350246B1,0,0,0,None
EP3350263A1,0,0,0,0
EP3350377A1,0,0,0,0
EP3350498A1,0,0,0,0
EP3350503A1,0,0,0,0
EP3350503B1,0,0,0,None
EP3350618A1,0,0,0,0
EP3350624A1,0,0,0,0
EP3350836B1,0,0,0,0
EP3352563A1,0,0,0,0
EP3352563B1,0,0,0,None
EP3352646A1,0,0,0,0
EP3352657A1,0,0,0,0
EP3352668A1,0,0,0,0
EP3352674A1,0,0,0,0
EP3352723A1,0,0,0,0
EP3352737A1,0,0,0,0
EP3352964A1,0,0,0,0
EP3353078A1,0,0,0,0
EP3353142A1,0,0,0,0
EP3353143A1,0,0,0,0
EP3353143B1,0,0,0,None
EP3353146A1,0,0,0,0
EP3353232A1,0,0,0,0
EP3353232B1,0,0,0,"ANRE LÜTZEN & BURKHARD FUGMANN: ""Cellulose/RD-03-00833"", RÖMPP 4.0, December 2009 (2009-12-01), Stuttgart (DE), Retrieved from the Internet <URL:https://roempp.thieme.de/roempp4.0/do/data/RD-03-00833> [retrieved on 20190417]"
EP3353242B1,0,0,0,None
EP3353259A1,0,0,0,0
EP3353259B1,0,0,0,None
EP3353270A1,0,0,0,0
EP3353289A1,0,0,0,0
EP3353293A1,0,0,0,0
EP3353333A1,0,0,0,0
EP3353335B1,0,0,0,None
EP3353336B1,0,0,0,None
EP3353342A1,0,0,0,0
EP3353417A1,0,0,0,0
EP3353418A1,0,0,0,0
EP3353564A1,0,0,0,0
EP3353743A2,0,0,0,0
EP3353785A1,0,0,0,0
EP3353869A1,0,0,0,0
EP3355689A1,0,0,0,0
EP3355702A1,0,0,0,0
EP3355703B1,0,0,0,None
EP3355764A2,0,0,0,0
EP3355775A1,0,0,0,0
EP3355775B1,0,0,0,None
EP3355780A1,0,0,0,0
EP3355791A1,0,0,0,0
EP3355870B1,0,0,0,None
EP3355923A1,0,0,0,0
EP3355950A1,0,0,0,0
EP3355950B1,0,0,0,None
EP3355976B1,0,0,0,0
EP3356034A1,0,0,0,0
EP3356317A1,0,0,0,0
EP3356439A1,0,0,0,0
EP3356448A1,0,0,0,0
EP3356467A1,0,0,0,0
EP3356467B1,0,0,0,0
EP3356470B1,0,0,0,None
EP3356483B1,0,0,0,None
EP3356489A1,0,0,0,0
EP3356496B1,0,0,0,None
EP3356504B1,0,0,0,0
EP3356505A1,0,0,0,0
EP3356536A1,0,0,0,0
EP3356549B1,0,0,0,"TAO CONG ET AL: ""Changes in white and brown adipose tissue microRNA expression in cold-induced mice"", BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS, ELSEVIER, AMSTERDAM, NL, vol. 463, no. 3, 15 May 2015 (2015-05-15), pages 193 - 199, XP029223010, ISSN: 0006-291X, DOI: 10.1016/J.BBRC.2015.05.014"
EP3356563A1,0,0,0,0
EP3356585B1,0,0,0,None
EP3356602A1,0,0,0,0
EP3356605A1,0,0,0,0
EP3356607A1,0,0,0,0
EP3356734B1,0,0,0,None
EP3356738B1,0,0,0,None
EP3356739A1,0,0,0,0
EP3356742B1,0,0,0,None
EP3356743A1,0,0,0,0
EP3356792B1,0,0,0,"KAREN CHEUNG ET AL: ""Impedance spectroscopy flow cytometry: On-chip label-free cell differentiation"", CYTOMETRY PART A, vol. 65A, no. 2, 1 January 2005 (2005-01-01), pages 124 - 132, XP055056577, ISSN: 1552-4922, DOI: 10.1002/cyto.a.20141"
EP3356837A2,0,0,0,0
EP3356838A2,0,0,0,0
EP3356898A1,0,0,0,0
EP3356948A1,0,0,0,0
EP3356969A1,0,0,0,0
EP3356969B1,0,0,0,None
EP3357161A1,0,0,0,0
EP3358985B1,0,0,0,None
EP3359020A1,0,0,0,0
EP3359029A1,0,0,0,0
EP3359035A1,0,0,0,0
EP3359035B1,0,0,0,"B LEHNIGK ET AL: ""Aerosol-derived airway morphometry (ADAM) in patients with lung emphysema diagnosed by computed tomography--reproducibility, diagnostic information and modelling"", EUROPEAN JOURNAL OF MEDICAL RESEARCH, 26 February 2007 (2007-02-26), pages 74 - 83, XP055720933, Retrieved from the Internet <URL:https://daignet.de/site-content/die-daig/fachorgan/archiv/2007-1/ejomr-2007_2-pdfs/S.74_Lehnigk.pdf> [retrieved on 20200807]"
EP3359035B1,0,0,0,"KUO-HSI CHENG ET AL: ""Calculation of Total Deposition Fraction of Ultrafine Aerosols in Human Extrathoracic and Intrathoracic Regions"", AEROSOL SCIENCE AND TECHNOLOGY., vol. 22, no. 2, 1 January 1995 (1995-01-01), US, pages 194 - 201, XP055720926, ISSN: 0278-6826, DOI: 10.1080/02786829509508887"
EP3359035B1,0,0,0,"P BRAND ET AL: ""Can Aerosol-Derived Airway Morphometry Detect Early, Asymptomatical Lung Emphysema?"", JOURNAL OF AEROSOL MEDICINE, 1 January 2003 (2003-01-01), pages 143 - 151, XP055720930, Retrieved from the Internet <URL:https://www.liebertpub.com/doi/pdf/10.1089/089426803321919906> [retrieved on 20200807]"
EP3359041B1,0,0,0,None
EP3359045B1,0,0,0,None
EP3359124B1,0,0,0,None
EP3359449A1,0,0,0,0
EP3359461A1,0,0,0,0
EP3359475A1,0,0,0,0
EP3359475B1,0,0,0,None
EP3359518A1,0,0,0,0
EP3359557A1,0,0,0,0
EP3359654A2,0,0,0,0
EP3359672A1,0,0,0,0
EP3359718A1,0,0,0,0
EP3359742A1,0,0,0,0
EP3359753A1,0,0,0,0
EP3359873B1,0,0,0,None
EP3359922B1,0,0,0,None
EP3359955A1,0,0,0,0
EP3359955B1,0,0,0,None
EP3360134B1,0,0,0,0
EP3360135B1,0,0,0,None
EP3360169A1,0,0,0,0
EP3360214A1,0,0,0,0
EP3360243A1,0,0,0,0
EP3360243B1,0,0,0,None
EP3360244B1,0,0,0,None
EP3360330A1,0,0,0,0
EP3361877A1,0,0,0,0
EP3361882A1,0,0,0,0
EP3361903A1,0,0,0,0
EP3361932A1,0,0,0,0
EP3361932B1,0,0,0,"GRIGNOLA ET AL: ""Improved right ventricular-vascular coupling during active pulmonary hypertension"", INTERNATIONAL JOURNAL OF CARDIOLOGY, ELSEVIER, AMSTERDAM, NL, vol. 115, no. 2, 25 January 2007 (2007-01-25), pages 171 - 182, XP005858410, ISSN: 0167-5273, DOI: 10.1016/J.IJCARD.2006.03.007"
EP3361948A1,0,0,0,0
EP3362061A1,0,0,0,0
EP3362131A1,0,0,0,0
EP3362162A1,0,0,0,0
EP3362186A1,0,0,0,0
EP3362186B1,0,0,0,None
EP3362279A1,0,0,0,0
EP3362348A1,0,0,0,0
EP3362348B1,0,0,0,"ABS: ""Guidance notes on the application and maintenance of marine coating systems"", ABS, 2004, XP055716193"
EP3362348B1,0,0,0,"ANONYMOUS: ""2003 antifouling"", PROPELLER, January 2003 (2003-01-01), pages 1 - 15, XP055716183"
EP3362348B1,0,0,0,"ANONYMOUS: ""Classification societies-what, why and how?"", IACS, 2011, pages 1 - 16, XP055716173, Retrieved from the Internet <URL:https://pdf4pro.com/view/classification-societies-what-why-and-how-3580a2.html>"
EP3362348B1,0,0,0,"ANONYMOUS: ""Hull protection plus"", JOTUN - BROCHURE, January 1998 (1998-01-01), pages 1 - 25, XP055716233"
EP3362348B1,0,0,0,"ANONYMOUS: ""New benchmark to prove coatings performance"", SHIP PERFORMANCE, January 2012 (2012-01-01), pages 1 - 4, XP055716181"
EP3362348B1,0,0,0,"ANONYMOUS: ""SeaFlo Neo Series"", CMP - BROCHURE, August 2013 (2013-08-01), pages 1 - 6, XP055716196, Retrieved from the Internet <URL:https://www.cmp-chugoku.com/>"
EP3362348B1,0,0,0,"BUREAU OF SHIPS ET AL: ""Marine fouling and its prevention"", 1952, U.S. NAVA INSTITUTE, article ""Chapter 2 Ship resistance"", pages: 21 - 34; 42-47; 48-76; 91-101, XP055716175"
EP3362348B1,0,0,0,"CLAIRE HELLIO ET AL: ""Advances in marine antifouling coatings and technologies"", 2009, CRC, ISBN: 978-1-84569-386-2, article ""Biofouling"", pages: 4 - 6, XP055716216"
EP3362348B1,0,0,0,"CLAIRE HELLIO ET AL: ""Advances in marine antifouling coatings and technologies"", 2009, ISBN: 978-1-84569-386-2, article ""Effects of biofilms"", pages: 429 - 430, XP055716219"
EP3362348B1,0,0,0,"DICKON HOWELL ET AL: ""A review of surface roughness in antifouling coatings illustrating the importance of cutoff length"", BIOFOULING, vol. 22, no. 6, January 2006 (2006-01-01), pages 401 - 410, XP055716186"
EP3362348B1,0,0,0,"HARALD WALDERHAUG: ""Energiøkonomisering i skipsfarten"", NTNF, 5 November 1985 (1985-11-05), pages 1 - 40, XP055716200"
EP3362348B1,0,0,0,"INTERNATIONAL: ""Hull roughness penalty calculator"", AZKO NOBEL, November 2004 (2004-11-01), XP055716229"
EP3362348B1,0,0,0,"J S CARLTON: ""Marine propellers and propulsion. 2nd ed."", 2007, ELSEVIER, ISBN: 978-07506-8150-6, article ""24 Service performance and analysis"", pages: 478 - 502, XP055716177"
EP3362348B1,0,0,0,"LINDA DAMON: ""Menu Management versus fouling"", POLYMERS PAINT COLOUR JOURNAL (PPCJ), July 1998 (1998-07-01), pages 14 - 15, XP055716237"
EP3362348B1,0,0,0,"M. BADER-ELDIN: ""Hull roughness and antifouling paint"", INPROCEEDINGS 2014HULLRA, 2014, XP055716223, Retrieved from the Internet <URL:https://pdfs.semanticscholar.org/6c9e/77296696540e6212f1dc4375312ab459a166.pdf>"
EP3362348B1,0,0,0,"M. J. KING: ""The measurement of ship hull roughness"", WEAR, vol. 83, no. 2, 15 December 1982 (1982-12-15), pages 385 - 397, XP055716199"
EP3362348B1,0,0,0,"M. PERRY: ""Underwater hull surface painting strategy - a shipowners conclusions"", TRANS IMARE (TM), vol. 97, no. 12, 28 January 1985 (1985-01-28), pages 2 - 15, XP055716179"
EP3362348B1,0,0,0,None
EP3362348B1,0,0,0,"SCHULTZ M. P. ET AL: ""Economic impact of biofouling on a naval surface ship"", BIOFOULING, vol. 27, no. 1, 14 December 2010 (2010-12-14), pages 87 - 98, XP055716172"
EP3362348B1,0,0,0,"SCHULTZ MICHAEL P.: ""Effects of coating roughness and biofouling on ship resistance and powering"", BIOFOULING, vol. 23, no. 5, 12 September 2007 (2007-09-12), pages 331 - 341, XP055716171"
EP3362348B1,0,0,0,"SCHULTZ MICHAEL P.: ""Frictional resistance of antifouling coating systems"", JOURNAL OF FLUIDS ENGINEERING, vol. 126, no. 6, November 2004 (2004-11-01), pages 1039 - 1047, XP055716188"
EP3362348B1,0,0,0,"SIMONE DÜRR ET AL: ""Biofouling"", 2010, WILEY-BLACKWELL, article ""Chapter 12 Fouling on Artificial Substrata"", pages: 170 - 171, 218-219, 352-353, 376-377, XP055716174"
EP3362374A1,0,0,0,0
EP3362378A1,0,0,0,0
EP3362378B1,0,0,0,None
EP3362385A1,0,0,0,0
EP3362430A1,0,0,0,0
EP3362430B1,0,0,0,0
EP3362484A1,0,0,0,0
EP3362484B1,0,0,0,None
EP3362537A1,0,0,0,0
EP3362546B1,0,0,0,None
EP3362604A1,0,0,0,0
EP3362604B1,0,0,0,None
EP3362760A1,0,0,0,0
EP3363256B1,0,0,0,None
EP3363256B8,0,0,0,0
EP3363257A1,0,0,0,0
EP3364753B1,0,0,0,"ANONYMOUS: ""Siloking Technische Daten 2010"", MAYER MASCHINENBAUGESELLSCHAFT MBH,, 2009, pages 8 - 9, XP055715906"
EP3364753B1,0,0,0,"ANONYMOUS: ""Vertimix 400/500"", B. STRAUTMANN & SÖHNE GMBH U. CO. KG,, December 2013 (2013-12-01), XP055715913"
EP3364753B1,0,0,0,"CHRISTIAN BRUESE: ""Mähen, Mischen, Einstreuen Peecon: Future"", PROFI, 13 November 2015 (2015-11-13), XP055715936, Retrieved from the Internet <URL:https://www.profi.de/aktuell/neuheiten/peecon-future-11745929.html>"
EP3364753B1,0,0,0,"DAIREXNET: ""Proper Mixing Action For a Vertical Wagon"", 5 December 2011 (2011-12-05), pages 14, XP055715934, Retrieved from the Internet <URL:https://www.slideshare.net/dairexnet/managing-tmr-variation>"
EP3364753B1,0,0,0,"SCHULER MFG. & EQUIP.CO., INC.: ""Schuler Multi-Screw Mixers MS550/MS750"", INTERNET ARCHIVE WAYBACK MACHINE,, 27 September 2015 (2015-09-27), pages 1 - 3, XP055715924, Retrieved from the Internet <URL:https://web.archive.org/web/20150927084835if_/http://www.schulermfg.net:80/Twin-Auger-Mixer/Schuler_MS550_MS750.pdf>"
EP3364753B1,0,0,0,"SUPREME INTERNATIONAL: ""TWIN AUGER PULL TYPE MIXERS"", INTERNET ARCHIVE WAYBACK MACHINE, 1 May 2015 (2015-05-01), pages 1 - 8, XP055715918, Retrieved from the Internet <URL:https://web.archive.org/web/20150501061351if_/http://www.supremeinternational.com:80/specs/Twin%20Auger%>"
EP3364768B1,0,0,0,None
EP3364770A1,0,0,0,0
EP3364770B1,0,0,0,"ANONYMOUS: ""Soybean oil"", WIKIPEDIA ''SOYBEAN OIL, 16 April 2020 (2020-04-16), XP055720963, Retrieved from the Internet <URL:https://en.wikipedia.org/wiki/Soybean_oil> [retrieved on 20200520]"
EP3364770B1,0,0,0,"CHANGQUAN (CALVIN) SUN: ""True density of Microcrystalline Cellulose"", JOURNAL OF PHARMACEUTICAL SCIENCES, vol. 94, no. 10, October 2005 (2005-10-01), pages 2132 - 2134, XP055720956, DOI: 10.1002/jps20459"
EP3364770B1,0,0,0,None
EP3364855A1,0,0,0,0
EP3364875A2,0,0,0,0
EP3364877A1,0,0,0,0
EP3364961A1,0,0,0,0
EP3365001A1,0,0,0,0
EP3365050A1,0,0,0,0
EP3365050B1,0,0,0,None
EP3365173A1,0,0,0,0
EP3365236A1,0,0,0,0
EP3365315A1,0,0,0,0
EP3365316B1,0,0,0,None
