publication_number,patent_citation,publication_date,assignee,title
EP2974785A1,0,0,0,"J. WOOTTHIKANOKKHAN ET AL: ""Methanol permeability and properties of DMFC membranes based on sulfonated PEEK/PVDF blends"", JOURNAL OF APPLIED POLYMER SCIENCE, vol. 102, no. 6, 15 December 2006 (2006-12-15), pages 5941 - 5947, XP055142912, ISSN: 0021-8995, DOI: 10.1002/app.25151"
EP2974785A1,0,0,0,"J.-M SONG ET AL.: ""Preparation and characterization of SPEEK Membranes Crosslinked by Electron Beam Irradiation"", MACROMOLECULAR RESEARCH, vol. 19, no. 10, 2011, pages 1082 - 1089"
EP2974785A1,0,0,0,"K. NYMEIJER ET AL., J. OF MEMBRANE SCIENCE, vol. 232, 2004, pages 107 - 114"
EP2974785A1,0,0,0,"LI L ET AL: ""Sulfonated poly(ether ether ketone) membranes for direct methanol fuel cell"", JOURNAL OF MEMBRANE SCIENCE, ELSEVIER, vol. 226, no. 1-2, December 2003 (2003-12-01), pages 159 - 167, XP004473658, ISSN: 0376-7388, DOI: 10.1016/J.MEMSCI.2003.08.018"
EP2974785A1,0,0,0,"MENGERS ET AL.: ""Multicomponent mass transfer behavior in catalytic membrane reactors"", CHEM. ENG. SCI., 2014, Retrieved from the Internet <URL:http://dx.doi.org/10.1016/j.ces.2014.06.010>"
EP2974785A1,0,0,0,"N. SHIBUYA; R.S. PORTER, MACROMOLECULES, vol. 25, 1992, pages 6495 - 6499"
EP2974785A1,0,0,0,"P. KNAUTH ET AL.: ""Proton Mobility in Sulfonated PolyEtherEtherKetone (SPEEK): Influence of Thermal Crosslinking and Annealing"", FUEL CELLS, vol. 13, 2013, pages 79 - 85"
EP2974785A1,0,0,0,"S.D. MIKHAILENKO ET AL.: ""Proton conducting membranes based on cross-linked sulfonated poly (ether ether ketone)(SPEEK)"", JOURNAL OF MEMBRANE SCIENCE, vol. 233, no. 1, 2004, pages 93 - 99, XP004500781, DOI: doi:10.1016/j.memsci.2004.01.004"
EP2974785A1,0,0,0,"STRUIS R P W J ET AL: ""A membrane reactor for methanol synthesis"", JOURNAL OF MEMBRANE SCIENCE, ELSEVIER, vol. 113, no. 1, May 1996 (1996-05-01), pages 93 - 100, XP004041663, ISSN: 0376-7388, DOI: 10.1016/0376-7388(95)00222-7"
EP2974785A1,0,0,0,"SUN; KHANG: ""A catalytic membrane reactor: Its performance in comparison with other types of reactors"", IND. ENG. CHEM. RES., vol. 29, 1990, pages 232 - 238"
EP2974785A1,0,0,0,"V. SILVA ET AL: ""Zirconium Oxide Modified Sulfonated Poly (Ether Ether Ketone) Membranes for Direct Methanol Fuel Cell Applications"", MATERIALS SCIENCE FORUM, vol. 455-456, January 2004 (2004-01-01), pages 587 - 591, XP055142840, DOI: 10.4028/www.scientific.net/MSF.455-456.587"
EP2997158A1,0,0,0,See references of WO2014184028A1
EP3005699A1,0,0,0,See references of WO2014197868A1
EP3068600A1,0,0,0,0
EP2807950A1,0,0,0,0
EP2818293A1,0,0,0,0
EP2837741A2,0,0,0,None
EP2837741A3,0,0,0,"REMCO LÖWENTHAL ET AL: ""IHC Handling Systems"", 16 October 2009 (2009-10-16), XP055142003, Retrieved from the Internet <URL:http://seminarihchydrohammer.com/downloads/007%20IHC%20Handling%20Systems_Remco%20Lowenthal.pdf> [retrieved on 20140923]"
EP2837741B1,0,0,0,None
EP2907854A1,0,0,0,0
EP2984133A1,0,0,0,See references of WO2014166880A1
EP2988761A1,0,0,0,None
EP2988761A1,0,0,0,See also references of WO2014137211A1
EP2997158B1,0,0,0,None
EP3007379A1,0,0,0,"MUHAMMAD MUHAMMAD ET AL: ""Network-Coding-Based Gateway Handover Scheme for Terabit Satellite Networks"", 31ST AIAA INTERNATIONAL COMMUNICATIONS SATELLITE SYSTEMS CONFERENCE, 14 October 2013 (2013-10-14), Reston, Virginia, XP055170613, ISBN: 978-1-62-410244-8, DOI: 10.2514/6.2013-5718"
EP3043871A1,0,0,0,None
EP3043871A1,0,0,0,See also references of WO2015037988A1
EP2818293B1,0,0,0,0
EP2950716A1,0,0,0,None
EP2950716A1,0,0,0,See also references of WO2014120010A1
EP2754780A1,0,0,0,0
EP2796627A1,0,0,0,0
EP2810578A2,0,0,0,0
EP2810578B1,0,0,0,None
EP2848546B1,0,0,0,None
EP2860324A1,0,0,0,0
EP2874341A1,0,0,0,"BARNI ET AL.: ""Privacy-Preserving ECG Classification With Branching Programs and Neural Networks"", IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY, vol. 6, no. 2, 2011"
EP2874341A1,0,0,0,"BARNI ET AL.: ""Privacy-Preserving ECG Classification With Branching Programs and Neural Networks"", IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY, vol. 6, no. 2, June 2011 (2011-06-01)"
EP2874341A1,0,0,0,"MAURO BARNI ET AL: ""Secure Evaluation of Private Linear Branching Programs with Medical Applications"", INTERNATIONAL ASSOCIATION FOR CRYPTOLOGIC RESEARCH,, vol. 20090629:121437, 29 June 2009 (2009-06-29), pages 1 - 20, XP061003474"
EP2874341A1,0,0,0,"YUVAL ISHAI ET AL: ""Evaluating Branching Programs on Encrypted Data"", 21 February 2007, THEORY OF CRYPTOGRAPHY; [LECTURE NOTES IN COMPUTER SCIENCE;;LNCS], SPRINGER BERLIN HEIDELBERG, BERLIN, HEIDELBERG, PAGE(S) 575 - 594, ISBN: 978-3-540-70935-0, XP019077379"
EP2874341A1,0,0,0,"ZEKERIYA ERKIN ET AL: ""Privacy enhanced recommender systems"", 11 May 2010 (2010-05-11), pages 35 - 42, XP002689083, Retrieved from the Internet <URL:http://prlab.tudelft.nl//sites/default/files/EBVL10a.pdf> [retrieved on 20100511]"
EP2874341A1,0,0,0,"ZEKERIYA ERKIN ET AL: ""Privacy-preserving user clustering in a social network"", INFORMATION FORENSICS AND SECURITY, 2009. WIFS 2009. FIRST IEEE INTERNATIONAL WORKSHOP ON, IEEE, PISCATAWAY, NJ, USA, 6 December 2009 (2009-12-06), pages 96 - 100, XP031615136, ISBN: 978-1-4244-5279-8"
EP2894890A1,0,0,0,0
EP2941573A1,0,0,0,See references of WO2015005773A1
EP2964337A2,0,0,0,None
EP2964337A2,0,0,0,See also references of WO2014135598A2
EP2969087A1,0,0,0,0
EP2972174A1,0,0,0,None
EP2972174A1,0,0,0,See also references of WO2014142664A1
EP2972502A2,0,0,0,See references of WO2014165219A2
EP2976868B1,0,0,0,None
EP2981220A1,0,0,0,See also references of WO2014161982A1
EP2988839A2,0,0,0,None
EP2988839A2,0,0,0,See also references of WO2014182161A2
EP2990061A1,0,0,0,0
EP2997915A1,0,0,0,0
EP3004380A2,0,0,0,None
EP3004380A2,0,0,0,See also references of WO2014193229A2
EP3009994A1,0,0,0,0
EP3009995B1,0,0,0,None
EP3019717B1,0,0,0,None
EP3022983B1,0,0,0,None
EP3025459B1,0,0,0,None
EP3028472A1,0,0,0,See references of WO2015014773A1
EP3033498A1,0,0,0,See references of WO2015005768A1
EP3033498B1,0,0,0,0
EP3035576A1,0,0,0,"LACAN; FIMES: ""A Construction of Matrices with No Singular Square Submatrices"", 21 February 2004, FINITE FIELDS AND APPLICATIONS; [LECTURE NOTES IN COMPUTER SCIENCE;;LNCS], SPRINGER-VERLAG, BERLIN/HEIDELBERG, PAGE(S) 145 - 147, ISBN: 978-3-540-21324-6, XP019003306"
EP3035576A1,0,0,0,"LACAN; FIMES: ""A Construction of Matrices With No Singular Square Submatrices"", LECTURE NOTES IN COMPUTER SCIENCE, vol. 2948, 2004, pages 145 - 147"
EP3046428A2,0,0,0,"""Sorbitol"", 16 January 2013 (2013-01-16), Retrieved from the Internet <URL:https://www.vidal.fr/substances/3309/sorbitol/> [retrieved on 20200225]"
EP3046428A2,0,0,0,"KOIKE T ET AL: ""Soft capsule useful as foodstuffs, comprises metallic salt, water and desired material coated by film containing gelatin and water-soluble polymer"", WPI / THOMSON,, vol. 2004, no. 50, 24 June 2004 (2004-06-24), XP002727766"
EP3046428A2,0,0,0,See also references of WO2015037997A2
EP3047653B1,0,0,0,None
EP3054775B1,0,0,0,None
EP3061222B1,0,0,0,0
EP3063964B1,0,0,0,None
EP3074844A1,0,0,0,0
EP3080160A1,0,0,0,"ANNE-KATHRIN ZIEBANDT ET AL: ""Proteomics uncovers extreme heterogeneity in the Staphylococcus aureus exoproteome due to genomic plasticity and variant gene regulation"", PROTEOMICS, vol. 10, no. 8, 1 April 2010 (2010-04-01), pages 1634 - 1644, XP055174964, ISSN: 1615-9853, DOI: 10.1002/pmic.200900313"
EP3080160A1,0,0,0,"OESTERREICH BABETT ET AL: ""Characterization of the biological anti-staphylococcal functionality of hUK-66 IgG1, a humanized monoclonal antibody as substantial component for an immunotherapeutic approach"", HUMAN VACCINES & IMMUNOTHERAPEU, TAYLOR & FRANCIS, US, vol. 10, no. 4, 1 January 2014 (2014-01-01), pages 926 - 937, XP009183078, ISSN: 2164-554X, DOI: 10.4161/HV.27692"
EP3080160A1,0,0,0,"ROBERT H RUBIN ET AL: ""Specific and Nonspecific Imaging of Localized Fisher Immunotype 1 Pseudomonas aeruginosa Infection with Radiolabeled Monoclonal Antibody"", THE JOURNAL OF NUCLEAR MEDICINE, 1 May 1988 (1988-05-01), United States, pages 651 - 656, XP055609278, Retrieved from the Internet <URL:http://jnm.snmjournals.org/content/29/5/651.full.pdf> [retrieved on 20190725]"
EP3080160A1,0,0,0,See also references of WO2015088346A1
EP3080160A1,0,0,0,"UDO LORENZ ET AL: ""Functional Antibodies Targeting IsaA of Staphylococcus aureus Augment Host Immune Response and Open New Perspectives for Antibacterial Therapy"", vol. 55, no. 1, 1 January 2011 (2011-01-01), pages 165 - 173, XP002687630, ISSN: 0066-4804, Retrieved from the Internet <URL:http://aac.asm.org/content/55/1/165> [retrieved on 20101018], DOI: 10.1128/AAC.01144-10"
EP3087770A1,0,0,0,0
EP3087770B1,0,0,0,None
EP3089829B1,0,0,0,None
EP3166752A1,0,0,0,0
EP2803282A1,0,0,0,0
EP2810578A3,0,0,0,0
EP2818529A1,0,0,0,0
EP2826223A1,0,0,0,0
EP2826223B1,0,0,0,"FODOR G?BOR: ""'Design Aspects of Network Assisted Device-to-Device Communications'"", COMMUNICATIONS MAGAZINE, 1 March 2012 (2012-03-01), pages 170 - 177, XP055292723, DOI: 10.1109/MCOM.2012.6163598"
EP2826223B1,0,0,0,"SHREE MURTHY ET AL: ""An Efficient Routing Protocol for Wireless Networks"", 1 January 1996 (1996-01-01), pages 1 - 27, XP055074604, Retrieved from the Internet <URL:http://thor.cs.ucsb.edu/~ravenben/papers/sensors/wrp.pdf> [retrieved on 20130808], DOI: 10.1007/BF01193336"
EP2848546A3,0,0,0,0
EP2874341B1,0,0,0,None
EP2930363B1,0,0,0,None
EP2941573B1,0,0,0,0
EP2956166B1,0,0,0,None
EP2962578A1,0,0,0,0
EP2972174B1,0,0,0,None
EP2983709A1,0,0,0,See references of WO2014166941A1
EP2995081A1,0,0,0,See references of WO2014161989A1
EP3019004B1,0,0,0,None
EP3019717A2,0,0,0,See references of WO2015004515A2
EP3020231A2,0,0,0,See references of WO2015004238A3
EP3020231B1,0,0,0,None
EP3022964A1,0,0,0,None
EP3022964A1,0,0,0,See also references of WO2015007665A1
EP3022983A1,0,0,0,See references of WO2015007699A1
EP3024316A1,0,0,0,See references of WO2015012698A1
EP3025452B1,0,0,0,None
EP3025459A1,0,0,0,None
EP3025459A1,0,0,0,See also references of WO2015011273A1
EP3047653A1,0,0,0,0
EP3050332A1,0,0,0,0
EP3052223A2,0,0,0,0
EP3066106A1,0,0,0,0
EP3066106B1,0,0,0,None
EP3069522A1,0,0,0,None
EP3069522A1,0,0,0,See also references of WO2015071461A1
EP3074532A1,0,0,0,None
EP3074532A1,0,0,0,See also references of WO2015080585A1
EP3074844B1,0,0,0,0
EP3084390A1,0,0,0,0
EP3735012A1,0,0,0,0
EP3755013A1,0,0,0,"ZTE: ""Update HSS based trigger solution"", 3GPP DRAFT; S2-112328, 3RD GENERATION PARTNERSHIP PROJECT (3GPP), MOBILE COMPETENCE CENTRE ; 650, ROUTE DES LUCIOLES ; F-06921 SOPHIA-ANTIPOLIS CEDEX ; FRANCE, vol. SA WG2, no. Xi'An; 20110516, 11 May 2011 (2011-05-11), XP050524936"
EP2796202A1,0,0,0,0
EP2814259A1,0,0,0,0
EP2848546A2,0,0,0,None
EP2930363A1,0,0,0,0
EP2947419A1,0,0,0,0
EP2951883A1,0,0,0,See also references of WO2014119998A1
EP2951883A1,0,0,0,"VAN WERKHOVEN G H C ET AL: ""Evolutions in naval phased array radar at Thales Nederland B.V"", ANTENNAS AND PROPAGATION (EUCAP), 2010 PROCEEDINGS OF THE FOURTH EUROPEAN CONFERENCE ON, IEEE, PISCATAWAY, NJ, USA, 12 April 2010 (2010-04-12), pages 1 - 4, XP031705494, ISBN: 978-1-4244-6431-9"
EP2956166A1,0,0,0,0
EP2972502B1,0,0,0,None
EP2976433B1,0,0,0,"VALERIE VANHOOREN ET AL: ""N-Glycan profiling in the study of human aging"", BIOGERONTOLOGY, KLUWER ACADEMIC PUBLISHERS, DO, vol. 9, no. 5, 23 April 2008 (2008-04-23), pages 351 - 356, XP019599816, ISSN: 1573-6768"
EP2976868A1,0,0,0,0
EP2976869A1,0,0,0,See also references of WO2014146999A1
EP2976870A1,0,0,0,See references of WO2014147000A1
EP2986711A1,0,0,0,None
EP2986711A1,0,0,0,See also references of WO2014171824A1
EP2988626A1,0,0,0,"LVENTURINI: ""OMA FOR KNOLL Tools for life"", 7 April 2013 (2013-04-07), XP055308248, Retrieved from the Internet <URL:http://www.knoll.com/media/446/962/OMA_KNOLL_Folio,0.pdf> [retrieved on 20161006]"
EP2988626A1,0,0,0,See also references of WO2014176109A1
EP2988626A1,0,0,0,"TOPIARY PRODUCTIONS ET AL: ""Tools for Life"", 20 April 2013 (2013-04-20), pages 1, XP054976819, Retrieved from the Internet <URL:https://vimeo.com/64447287> [retrieved on 20161006]"
EP2988627A1,0,0,0,"LVENTURINI: ""OMA FOR KNOLL Tools for life"", 7 April 2013 (2013-04-07), XP055308248, Retrieved from the Internet <URL:http://www.knoll.com/media/446/962/OMA_KNOLL_Folio,0.pdf> [retrieved on 20161006]"
EP2988627A1,0,0,0,See also references of WO2014176113A1
EP2988627A1,0,0,0,"TOPIARY PRODUCTIONS ET AL: ""Tools for Life"", 20 April 2013 (2013-04-20), pages 1, XP054976819, Retrieved from the Internet <URL:https://vimeo.com/64447287> [retrieved on 20161006]"
EP2988629A1,0,0,0,See references of WO2014176112A1
EP2995081B1,0,0,0,None
EP2996999A1,0,0,0,See references of WO2014185781A1
EP3005808A1,0,0,0,"CHIH-KUANG LIN ET AL: ""Grid-Based Access Scheduling for Mobile Data Intensive Sensor Networks"", MOBILE DATA MANAGEMENT, 2008. MDM '08. 9TH INTERNATIONAL CONFERENCE ON, IEEE, PISCATAWAY, NJ, USA, 27 April 2008 (2008-04-27), pages 197 - 204, XP031248687, ISBN: 978-0-7695-3154-0"
EP3005808A1,0,0,0,See also references of WO2014195477A1
EP3009361A1,0,0,0,0
EP3009361B1,0,0,0,None
EP3009995A1,0,0,0,0
EP3017605A1,0,0,0,0
EP3019004A2,0,0,0,See references of WO2015005781A3
EP3019408A1,0,0,0,See references of WO2015005794A1
EP3020204A1,0,0,0,None
EP3020204A1,0,0,0,See also references of WO2015004131A1
EP3022964B1,0,0,0,0
EP3025452A1,0,0,0,See references of WO2015011220A1
EP3025453A1,0,0,0,0
EP3025453B1,0,0,0,None
EP3035404A1,0,0,0,0
EP3047652A1,0,0,0,0
EP3047652B1,0,0,0,None
EP3048932A2,0,0,0,0
EP3050332B1,0,0,0,0
EP3054776B1,0,0,0,None
EP3055737A1,0,0,0,None
EP3055737A1,0,0,0,See also references of WO2015051970A1
EP3060500A1,0,0,0,See also references of WO2015060719A1
EP3061222A1,0,0,0,0
EP3063964A1,0,0,0,None
EP3063964A1,0,0,0,See also references of WO2015063075A1
EP3083722A2,0,0,0,None
EP3083722A2,0,0,0,See also references of WO2015091981A2
EP3085021A1,0,0,0,None
EP3085021A1,0,0,0,See also references of WO2015091022A1
EP3085021B1,0,0,0,None
EP3087092B1,0,0,0,None
EP3111083A1,0,0,0,0
EP3111083B1,0,0,0,None
EP3166752B1,0,0,0,None
EP3621272A1,0,0,0,"ANONYMOUS: ""BLUETOOTH SPECIFICATION Version 4.0 EXCERPT"", 30 June 2010 (2010-06-30), pages 1055 - 1111, XP002699582, Retrieved from the Internet <URL:https://www.bluetooth.org/en-us/specification/adopted-specifications> [retrieved on 20120111]"
EP3651469A1,0,0,0,"F. BORONAT ET AL.: ""Multimedia group and inter-stream synchronization techniques: A comparative study"", ELSEVIER INFORMATION SYSTEMS, vol. 34, 2009, pages 108 - 131, XP025644936, DOI: 10.1016/j.is.2008.05.001"
EP3651469A1,0,0,0,"STOKKING H M ET AL: ""IPTV inter-destination synchronization: A network-based approach"", INTELLIGENCE IN NEXT GENERATION NETWORKS (ICIN), 2010 14TH INTERNATIONAL CONFERENCE ON, IEEE, PISCATAWAY, NJ, USA, 11 October 2010 (2010-10-11), pages 1 - 6, XP031805056, ISBN: 978-1-4244-7443-1"
EP2752110A1,0,0,0,0
EP2754472B1,0,0,0,None
EP2754604A1,0,0,0,0
EP2757205B1,0,0,0,None
EP2757209B1,0,0,0,0
EP2757391A2,0,0,0,None
EP2757391A3,0,0,0,"DEMIRLI R ET AL: ""An efficient sparse signal decomposition technique for ultrasonic signal analysis using envelope and instantaneous phase"", ULTRASONICS SYMPOSIUM, 2008. IUS 2008. IEEE, IEEE, PISCATAWAY, NJ, USA, 2 November 2008 (2008-11-02), pages 1503 - 1507, XP031443650, ISBN: 978-1-4244-2428-3"
EP2757391A3,0,0,0,"DEMIRLI R ET AL: ""High resolution parameter estimation of ultrasonic echoes for NDE applications"", ULTRASONICS SYMPOSIUM, 1997. PROCEEDINGS., 1997 IEEE TORONTO, ONT., CANADA 5-8 OCT. 1997, NEW YORK, NY, USA,IEEE, US, vol. 1, 5 October 1997 (1997-10-05), pages 661 - 664, XP010271406, ISBN: 978-0-7803-4153-1, DOI: 10.1109/ULTSYM.1997.663107"
EP2757391A3,0,0,0,"DEMIRLI R ET AL: ""Model-based estimation of ultrasonic echoes. Part I: Analysis and algorithms"", IEEE TRANSACTIONS ON ULTRASONICS, FERROELECTRICS AND FREQUENCY CONTROL, IEEE, US, vol. 48, no. 3, May 2001 (2001-05-01), pages 787 - 802, XP011438299, ISSN: 0885-3010, DOI: 10.1109/58.920713"
EP2757391A3,0,0,0,"RAMAZAN DEMIRLI ET AL: ""Asymmetric Gaussian Chirplet model for ultrasonic echo analysis"", ULTRASONICS SYMPOSIUM (IUS), 2010 IEEE, IEEE, 11 October 2010 (2010-10-11), pages 124 - 128, XP031952813, ISBN: 978-1-4577-0382-9, DOI: 10.1109/ULTSYM.2010.5935677"
EP2759716A1,0,0,0,0
EP2762356A1,0,0,0,0
EP2763076A1,0,0,0,0
EP2767219A1,0,0,0,0
EP2769615A2,0,0,0,0
EP2769615A3,0,0,0,0
EP2769615B1,0,0,0,None
EP2769616A3,0,0,0,0
EP2769616B1,0,0,0,None
EP2769934A1,0,0,0,0
EP2769934B1,0,0,0,None
EP2770265A1,0,0,0,0
EP2770267A3,0,0,0,0
EP2772403B1,0,0,0,0
EP2772440A1,0,0,0,0
EP2772885A2,0,0,0,None
EP2774475B1,0,0,0,None
EP2774826A2,0,0,0,0
EP2775222A3,0,0,0,0
EP2775744B1,0,0,0,0
EP2778559A1,0,0,0,0
EP2778559B1,0,0,0,None
EP2778591A2,0,0,0,0
EP2779018B1,0,0,0,None
EP2779173A2,0,0,0,None
EP2781153A1,0,0,0,0
EP2781174A1,0,0,0,0
EP2781669A1,0,0,0,0
EP2781814A1,0,0,0,0
EP2784399A3,0,0,0,0
EP2784403A3,0,0,0,0
EP2787395A1,0,0,0,0
EP2787473A1,0,0,0,0
EP2789570A1,0,0,0,0
EP2792297B1,0,0,0,0
EP2792490A1,0,0,0,0
EP2792890A1,0,0,0,0
EP2792922B1,0,0,0,None
EP2793115A1,0,0,0,0
EP2793138A1,0,0,0,0
EP2793320A3,0,0,0,0
EP2796113B1,0,0,0,0
EP2796420B1,0,0,0,None
EP2796629B1,0,0,0,0
EP2796786A1,0,0,0,0
EP2796803A1,0,0,0,0
EP2799622A1,0,0,0,0
EP2799623A2,0,0,0,None
EP2799726A1,0,0,0,0
EP2799852A1,0,0,0,"P. OFFERMANS ET AL.: ""Ultra-Sensitive N02 Detection with AIGaNlGaN 2DEG Channels for Air Quality Monitoring"", IEEE SENSORS JOURNAL 2012, 28 October 2012 (2012-10-28)"
EP2799852A1,0,0,0,"P. OFFERMANS ET AL.: ""Ultra-Sensitive N02 Detection with AIGaNlGaN 2DEG Channels for Air Quality Monitoring"", IEEE SENSORS JOURNAL 2012, 28 October 2012 (2012-10-28), XP002728928"
EP2799852A1,0,0,0,"S. C. HUNG ET AL.: ""Detection of chloride ions using an integrated AglAgCl electrode with AIGaN/GaN high electron mobility transistors"", APPLIED PHYSICS LETTERS, vol. 92, 14 May 2008 (2008-05-14)"
EP2800313A1,0,0,0,"TATSUO MOIZUMI ET AL: ""SMALL-AMPLITUDE BUS DRIVE AND SIGNAL TRANSMISSION TECHNOLOGY FOR HIGH-SPEED MEMORY-CPU BUS SYSTEMS"", IEICE TRANSACTIONS ON ELECTRONICS, INSTITUTE OF ELECTRONICS, TOKYO, JP, vol. E76-C, no. 11, 1 November 1993 (1993-11-01), pages 1582 - 1588, XP000424595, ISSN: 0916-8524"
EP2800313B1,0,0,0,0
EP2801254B1,0,0,0,0
EP2801307B1,0,0,0,0
EP2801536A1,0,0,0,0
EP2801739A2,0,0,0,0
EP2802022A3,0,0,0,0
EP2803563A1,0,0,0,0
EP2803656A1,0,0,0,0
EP2805644A1,0,0,0,0
EP2806406A2,0,0,0,"FRANCILLON ET AL.: ""Relay Attacks on Passive Keyless Entry and Start Systems in Modem Cars"", EIDGENOSSISCHE TECHNISCHE HOCHSHULE ZURICH, 2011"
EP2806460A3,0,0,0,0
EP2806570A1,0,0,0,0
EP2808451A1,0,0,0,0
EP2809136A1,0,0,0,"""APPARATUS FOR SOLDER BALL ALIGNMENT AND CONTAINMENT"", IBM TECHNICAL DISCLOSURE BULLETIN, INTERNATIONAL BUSINESS MACHINES CORP. (THORNWOOD), US, vol. 38, no. 12, 1 December 1995 (1995-12-01), pages 307, XP000588150, ISSN: 0018-8689"
EP2809136A1,0,0,0,"GORE K P ET AL: ""MECHANICAL ALIGNMENT OF C5 ICS WITH THREE CORNER PEG CONCEPT USING LARGER SOLDER SPHERES"", MOTOROLA TECHNICAL DEVELOPMENTS, MOTOROLA INC. SCHAUMBURG, ILLINOIS, US, vol. 14, 1 December 1991 (1991-12-01), pages 27 - 28, XP000276140, ISSN: 0887-5286"
EP2809136B1,0,0,0,"""SOLDER DECAL WITH IMPROVED YIELD AND UTILITY"", IBM TECHNICAL DISCLOSURE BULLETIN, INTERNATIONAL BUSINESS MACHINES CORP. (THORNWOOD), US, vol. 37, no. 5, 1 May 1994 (1994-05-01), pages 111/112, XP000453101, ISSN: 0018-8689"
EP2810554A1,0,0,0,0
EP2811733A1,0,0,0,"PRATT W K: ""Digital Image Processing"", 1 January 1978, 19780101, PAGE(S) 307 - 319, XP002530178"
EP2811733A1,0,0,0,"W.K. PRATT: ""Digital Image processing"", 1978, JOHN WILEY & SONS, pages: 308"
EP2813666A1,0,0,0,"""Rccommended Practice 13B-2 for Field Testing of Oil-Based Drilling Fluids"", 2012, WASHINGTON DC: AMERICAN PETROLEUM INSTITUTE"
EP2813666A1,0,0,0,"DACCORD G; GUILLOT D; NILSSON £: ""Mud Removal"", WELL CEMENTING, 2006, pages 183 - 187"
EP2814210B1,0,0,0,0
EP2814215A1,0,0,0,"BURR-BROWN: ""Signal Isolation Buffer Amplifiers"", January 1995 (1995-01-01), Retrieved from the Internet <URL:ISO102, ISO106>"
EP2815878A1,0,0,0,"""Elyplast. Fiberglass laminates."", 6 November 2012 (2012-11-06), XP055108856, Retrieved from the Internet <URL:http://elyplast.brianzaplastica.it/inglese/../contenuti/download/inglese/elyplast_english.pdf> [retrieved on 20140319]"
EP2815878A1,0,0,0,"""Gel Coat"", 1 July 2013 (2013-07-01), XP055152274, Retrieved from the Internet <URL:file:///C:/Users/JO21899/Desktop/Gel-Coat-Explained..pdf> [retrieved on 20141111]"
EP2815878A1,0,0,0,"""SILMAR - Reviews & Brand Information - BP CHEMICALS INC"", 11 November 2001 (2001-11-11), XP055152267, Retrieved from the Internet <URL:http://www.trademarkia.com/silmar-74440373.html> [retrieved on 20141111]"
EP2815878A1,0,0,0,"""Wonderglas GC"", 11 November 2014 (2014-11-11), XP055152278, Retrieved from the Internet <URL:http://zammitroofing.com.au/fibreglass-1/wonderglas-gc.html> [retrieved on 20141111]"
EP2815878A1,0,0,0,"""WonderGlas S-996"", 28 July 2014 (2014-07-28), Auckland, NZ, XP055152286, Retrieved from the Internet <URL:http://50.28.34.130/~trials/media/Wonderglas_Brochure.pdf> [retrieved on 20141111]"
EP2815878A1,0,0,0,"""WonderGlass GC gel coated polyester sheeting"", 1 June 2007 (2007-06-01), XP055108950, Retrieved from the Internet <URL:http://www.ampelite.com.au/wp-content/uploads/2013/08/WonderglasGC-Brochure.pdf> [retrieved on 20140319]"
