publication_number,patent_citation,publication_date,assignee,title
EP3811945A1,0,0,0,"FURQAN, M.N. MUKHIB. LEED. LIU: ""Dysregulation of JAK-STAT pathway in hematological malignancies and JAK inhibitors for clinical application"", BIOMARKER RESEARCH, vol. 1, 2013, pages 5, XP021138327, DOI: 10.1186/2050-7771-1-5"
EP3811945A1,0,0,0,"GUEVARA-AGUIRRE, J.P. BALASUBRAMANIANM. GUEVARA-AGUIRREWEI, F. MADIAC.W. CHENGD. HWANGA. MARTIN-MONTALVOJ. SAAVEDS. INGLESR. DE CA: ""Growth hormone receptor deficiency is associated with a major reduction in pro-aging signaling, cancer, and diabetes in humans"", SCIENCE TRANSLATIONAL MEDICINE, vol. 3, 2011, pages 70"
EP3811945A1,0,0,0,"HOLLESTELLE, A.J.K. PEETERSM. SMIDM. TIMMERMANSL.C. VERHOOGP.J. WESTENENDA.A. HEINEA. CHANA.M. SIEUWERTSE.A. WIEMER: ""Loss of E-cadherin is not a necessity for epithelial to mesenchymal transition in human breast cancer"", BREAST CANCER RES TREAT., vol. 138, 2013, pages 47 - 57"
EP3811945A1,0,0,0,"JESSIMAN, A.G.D.D. MATSONF.D. MOORE: ""Hypophysectomy in the treatment of breast cancer"", N ENGL J MED., vol. 261, 1959, pages 1199 - 1207"
EP3811945A1,0,0,0,"KISHORE VISWANATHAN ET AL: ""Toward New Therapeutics for Skin and Soft Tissue Infections: Propargyl-Linked Antifolates Are Potent Inhibitors of MRSA and Streptococcus pyogenes"", PLOS ONE, vol. 7, no. 2, 7 February 2012 (2012-02-07), pages e29434, XP055171409, DOI: 10.1371/journal.pone.0029434"
EP3811945A1,0,0,0,"LARON, Z: ""Lessons from 50 Years of Study of Laron Syndrome"", ENDOCRINE PRACTICE : OFFICIAL JOURNAL OF THE AMERICAN COLLEGE OF ENDOCRINOLOGY AND THE AMERICAN ASSOCIATION OF CLINICAL ENDOCRINOLOGISTS, vol. 21, 2015, pages 1395 - 1402"
EP3811945A1,0,0,0,"LU, M.J.U. FLANAGANR.J. LANGLEYM.P. HAYJ.K. PERRY: ""Targeting growth hormone function: strategies and therapeutic applications"", SIGNAL TRANSDUCTION AND TARGETED THERAPY, vol. 4, 2019, pages 3"
EP3811945A1,0,0,0,"MALERGUE, F.A. VAN AGTHOVENC. SCIFOD. EGANG.J. STROUS: ""utomation of a phospho-STAT5 staining procedure for flow cytometry for application in drug discovery"", J BIOMOL SCREEN, vol. 20, 2015, pages 416 - 421"
EP3811945A1,0,0,0,"MINOIA, M.E. GENTILIND. MOLEM. ROSSIC. FILIERIF. TAGLIATIA. BARONIM.R. AMBROSIOE. DEGLI UBERTIM.C. ZATELLI: ""Growth hormone receptor blockade inhibits growth hormone-induced chemoresistance by restoring cytotoxic-induced apoptosis in breast cancer cells independently of estrogen receptor expression"", J CLIN ENDOCRINOL METAB., vol. 97, 2012, pages E907 - 916, XP055475289, DOI: 10.1210/jc.2011-3340"
EP3811945A1,0,0,0,"NASHIRO, K.J. GUEVARA-AGUIRREM.N. BRASKIEG.W. HAFZALLAR. VELASCOP. BALASUBRAMANIANM. WEIP.M. THOMPSONM. MATHERM.D. NELSON: ""Brain Structure and Function Associated with Younger Adults in Growth Hormone Receptor-Deficient Humans"", J NEUROSCI., vol. 37, 2017, pages 1696 - 1707"
EP3811945A1,0,0,0,"NESPITAL, T.L.M. VAN DER VELDENA. MENSINGAE.D. VAN DER VAARTG.J. STROUS: ""Fos-Zippered GH Receptor Cytosolic Tails Act as Jak2 Substrates and Signal Transducers"", MOL ENDOCRINOL., vol. 30, 2016, pages 290 - 301"
EP3811945A1,0,0,0,"OZTEKIN ALGUL ET AL: ""2,4-Diamino-5-(2-arylpropargyl)pyrimidine derivatives as new nonclassical antifolates for human dihydrofolate reductase inhibition"", JOURNAL OF MOLECULAR GRAPHICS AND MODELLING, ELSEVIER SCIENCE, NEW YORK, NY, US, vol. 29, no. 5, 5 November 2010 (2010-11-05), pages 608 - 613, XP028141150, ISSN: 1093-3263, [retrieved on 20101111], DOI: 10.1016/J.JMGM.2010.11.004"
EP3811945A1,0,0,0,"PAULSEN J L ET AL: ""In vitro biological activity and structural analysis of 2,4-diamino-5-(2'-arylpropargyl)pyrimidine inhibitors of Candida albicans"", BIOORGANIC & MEDICINAL CHEMISTRY : A TETRAHEDRON PUBLICATION FOR THE RAPID DISSEMINATION OF FULL ORIGINAL RESEARCH PAPERS AND CRITICAL REVIEWS ON BIOMOLECULAR CHEMISTRY, MEDICINAL CHEMISTRY AND RELATED DISCIPLINES, ELSEVIER, NL, vol. 17, no. 14, 15 July 2009 (2009-07-15), pages 4866 - 4872, XP026302948, ISSN: 0968-0896, [retrieved on 20090617], DOI: 10.1016/J.BMC.2009.06.021"
EP3811945A1,0,0,0,"RANKE, M.B.J.M. WIT.: ""Growth hormone - past, present and future"", NAT REV ENDOCRINOL., vol. 14, 2018, pages 285 - 300, Retrieved from the Internet <URL:http://www.ncbi.nlm.nih.gov/pubmed/29546874>"
EP3811945A1,0,0,0,"SEDEK, M.L.M. VAN DERVELDENG.J. STROUS: ""Multimeric growth hormone receptor complexes serve as signaling platforms"", J. BIOL. CHEM., vol. 289, 2014, pages 65 - 73"
EP3811945A1,0,0,0,"THEODOROPOULOU, M.G.K. STALLA: ""Somatostatin receptors: from signaling to clinical practice"", FRONTIERS IN NEUROENDOCRINOLOGY, vol. 34, 2013, pages 228 - 252"
EP3811945A1,0,0,0,"TIMMERMANS-SPRANG, E.P.M.A. GRACANINJ.A. MOL: ""Molecular Signaling of Progesterone, Growth Hormone, Wnt, and HE in Mammary Glands of Dogs, Rodents, and Humans: New Treatment Target Identification"", FRONTIERS IN VETERINARY SCIENCE, vol. 4, 2017, pages 53"
EP3811945A1,0,0,0,"VERMEULEN, J.F.A.S. VAN BRUSSELA. ADAMSW.P. MALIE. VAN DER WALLP.J. VAN DIESTP.W. DERKSEN: ""Near-infrared fluorescence molecular imaging of ductal carcinoma in situ with CD44v6-specific antibodies in mice: a preclinical study"", MOLECULAR IMAGING AND BIOLOGY: MIB : THE OFFICIAL PUBLICATION OF THE ACADEMY OF MOLECULAR IMAGING, vol. 15, 2013, pages 290 - 298"
EP3811945A1,0,0,0,"ZHOU, Y.B.C. XUH.G. MAHESHWARIL. HEM. REEDM. LOZYKOWSKIS. OKADAL. CATALDOK. COSCHIGAMOT.E. WAGNER: ""A mammalian model for Laron syndrome produced by targeted disruption of the mouse growth hormone receptor/binding protein gene (the Laron mouse"", PROC NATL ACAD SCI U S A., vol. 94, 1997, pages 13215 - 13220, XP002312293, DOI: 10.1073/pnas.94.24.13215"
EP3687063A1,0,0,0,"CHANG WEI-SUNG ET AL: ""An energy-efficient self-charged crystal oscillator with a quadrature-phase shifter technique"", 2017 IEEE ASIAN SOLID-STATE CIRCUITS CONFERENCE (A-SSCC), IEEE, 6 November 2017 (2017-11-06), pages 53 - 56, XP033280856, DOI: 10.1109/ASSCC.2017.8240214"
EP3687063A1,0,0,0,"ESMAEELZADEH HANI ET AL: ""A Quick Startup Technique for High- $Q$ Oscillators Using Precisely Timed Energy Injection"", IEEE JOURNAL OF SOLID-STATE CIRCUITS, IEEE SERVICE CENTER, PISCATAWAY, NJ, USA, vol. 53, no. 3, 1 March 2018 (2018-03-01), pages 692 - 702, XP011678140, ISSN: 0018-9200, [retrieved on 20180219], DOI: 10.1109/JSSC.2017.2766208"
EP3687063A1,0,0,0,None
EP3674493A1,0,0,0,0
EP3801498A1,0,0,0,0
EP3908110A1,0,0,0,0
EP3531558A1,0,0,0,"JANG TAEKWANG ET AL: ""A Noise Reconfigurable All-Digital Phase-Locked Loop Using a Switched Capacitor-Based Frequency-Locked Loop and a Noise Detector"", IEEE JOURNAL OF SOLID-STATE CIRCUITS, IEEE SERVICE CENTER, PISCATAWAY, NJ, USA, vol. 53, no. 1, 1 January 2018 (2018-01-01), pages 50 - 65, XP011674933, ISSN: 0018-9200, [retrieved on 20171227], DOI: 10.1109/JSSC.2017.2776313"
EP3531558A1,0,0,0,None
EP3531558A1,0,0,0,"ZHIHAO ZHOU: ""A Digital-Intensive Wakeup Timer based on an RC Frequency-Locked Loop for Internet-of-Things Appli- cations"", 1 December 2018 (2018-12-01), XP055597976, Retrieved from the Internet <URL:https://pdfs.semanticscholar.org/aa47/af29c098832c19b7e56f1e07ea9bac5e7fef.pdf?_ga=2.126358533.985851378.1560934863-872853122.1560934863> [retrieved on 20190619]"
EP3581022B1,0,0,0,"""Hercules - headfiller for loading mushroom cover and peat"", December 2016 (2016-12-01), XP055835936, Retrieved from the Internet <URL:http://www.thefillers.eu/wp-content/uploads/2016/12/en-Hercules-card.pdf>"
EP3581022B1,0,0,0,"""Workshop GTL Europe"", PADDENSTOELEN MAGAZINE, vol. 3, July 2019 (2019-07-01), pages 18 - 19, XP055835949"
EP3581022B1,0,0,0,"K.P. SHAH: ""Construction and Maintenance of Belt Conveyors for Coal and Bulk Material Handling Plants"", April 2018 (2018-04-01), XP055835942, Retrieved from the Internet <URL:https://practicalmaintenance.net/wp-content/uploads/Construction-and-Maintenance-of-Belt-Convevors-for-Coal-and-Bulk-Material-Handling-Plants.pdf>"
EP3581022B1,0,0,0,None
EP3581320A1,0,0,0,0
EP3607818B1,0,0,0,None
EP3657803A1,0,0,0,"K. MISRA ET AL.: ""An Overview of Tiles in HEVC"", IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING, vol. 7, no. 6, 2013, pages 969 - 977, XP055257475, DOI: 10.1109/JSTSP.2013.2271451"
EP3657803A1,0,0,0,"NED GREENE ET AL., HIERARCHICAL Z-BUFFER VISIBILITY, 1993"
EP3673726A1,0,0,0,0
EP3673726B1,0,0,0,None
EP3693406A1,0,0,0,"ANONYMOUS: ""Horiba Scientific, A Guidebook to Particle Size Analysis"", 1 January 2012 (2012-01-01), Irvine, CA 92618, USA, pages 1 - 32, XP055060732, Retrieved from the Internet <URL:http://www.horiba.com/fileadmin/uploads/Scientific/eMag/PSA/Guidebook/pdf/PSA_Guidebook.pdf> [retrieved on 20130423]"
EP3693406A1,0,0,0,"STEPHANIE FANSELOW ET AL: ""Production of micron-sized polymer particles for additive manufacturing by melt emulsification"", AIP CONFERENCE PROCEEDINGS, vol. 1713, 1 January 2016 (2016-01-01), NEW YORK, US, pages 140007, XP055609086, ISSN: 0094-243X, DOI: 10.1063/1.4942342"
EP3693439A1,0,0,0,"L. A. ASLANOV ET AL: ""Synthesis and properties of nanosilicon stabilized by butyl and perfluorobutyl ligands"", RUSSIAN JOURNAL OF COORDINATION CHEMISTRY, vol. 39, no. 6, 1 June 2013 (2013-06-01), US, pages 427 - 431, XP055518314, ISSN: 1070-3284, DOI: 10.1134/S1070328413060018"
EP3693439A1,0,0,0,None
EP3741085A1,0,0,0,0
EP3761995A1,0,0,0,0
EP3771687A1,0,0,0,"""GenBank"", Database accession no. FM958450"
EP3771687A1,0,0,0,"A. KOCERM. WALKOB. L. FERINGA, NAT. PROT., vol. 2, no. 6, 2007, pages 1426"
EP3771687A1,0,0,0,"ALFORD A. JOHN ET AL: ""Synthesis and Site-Specific Incorporation of Red-Shifted Azobenzene Amino Acids into Proteins"", ORGANIC LETTERS, vol. 17, no. 24, 9 December 2015 (2015-12-09), pages 6258 - 6261, XP055606135, ISSN: 1523-7060, DOI: 10.1021/acs.orglett.5b03268"
EP3771687A1,0,0,0,"ANDERLUH, G.BARLIC, A.POTRICH, C.MACEK, P.MENESTRINA, G.: ""Lysine 77 Is a Key Residue in Aggregation of Equinatoxin II, a Pore-Forming Toxin from Sea Anemone Actinia Equina"", J. MEMBR. BIOL, vol. 173, no. 1, 2000, pages 47 - 55, XP055599955, DOI: doi:10.1007/s002320001006"
EP3771687A1,0,0,0,"BAKRAC, B.GUTIERREZ-AGUIRRE, I.PODLESEK, Z.SONNEN, A. F.-P.GILBERT, R. J. C.MACEK, P.LAKEY, J. H.ANDERLUH, G.: ""Molecular Determinants of Sphingomyelin Specificity of a Eukaryotic Pore-Forming Toxin"", J. BIOL. CHEM., vol. 283, no. 27, 2008, pages 18665 - 18677"
EP3771687A1,0,0,0,"BANGHART, M. R.MOUROT, A.FORTIN, D. L.YAO, J. Z.KRAMER, R. H.TRAUNER, D.: ""Photochromic Blockers of Voltage-Gated Potassium Channels"", ANGEW. CHEM. INT. ED. ENGL., vol. 48, no. 48, 2009, pages 9097 - 9101"
EP3771687A1,0,0,0,"BANGHART, M.BORGES, K.ISACOFF, E.TRAUNER, D.KRAMER, R. H.: ""Light-Activated Ion Channels for Remote Control of Neuronal Firing"", NAT. NEUROSCI., vol. 7, no. 12, 2004, pages 1381 - 1386"
EP3771687A1,0,0,0,"BARBER, D. M.SCHONBERGER, M.BURGSTALLER, J.LEVITZ, J.WEAVER, C. D.ISACOFF, E. Y.BAIER, H.TRAUNER, D.: ""Optical Control of Neuronal Activity Using a Light-Operated GIRK Channel Opener (LOGO"", CHEM. SCI., vol. 7, no. 3, 2016, pages 2347 - 2352"
EP3771687A1,0,0,0,"BAYLEY, H: ""Nanopore Sequencing: From Imagination to Reality"", CLIN. CHEM., vol. 61, no. 1, 2015, pages 25 - 31"
EP3771687A1,0,0,0,"BEHARRY, A. A.WOOLLEY, G. A.: ""Azobenzene Photoswitches for Biomolecules"", CHEM. SOC. REV., vol. 40, no. 8, 2011, pages 4422 - 4437, XP055486453, DOI: doi:10.1039/c1cs15023e"
EP3771687A1,0,0,0,"BONARDI, F.LONDON, G.NOUWEN, N.FERINGA, B. L.DRIESSEN, A. J. M.: ""Light-Induced Control of Protein Translocation by the SecYEG Complex"", ANGEW. CHEMIE INT. ED., vol. 49, no. 40, 2010, pages 7234 - 7238"
EP3771687A1,0,0,0,"BREGESTOVSKI, P. D.MALEEVA, G. V.: ""Photopharmacology: A Brief Review Using the Control of Potassium Channels as an Example"", NEUROSCI. BEHAV. PHYSIOL., vol. 49, no. 2, 2019, pages 184 - 191, XP036710534, DOI: doi:10.1007/s11055-019-00713-3"
EP3771687A1,0,0,0,"CAO, C.LONG, Y.-T.: ""Biological Nanopores: Confined Spaces for Electrochemical Single-Molecule Analysis"", ACC. CHEM. RES., vol. 51, no. 2, 2018, pages 331 - 341"
EP3771687A1,0,0,0,"CHANDRAMOULI BALASUBRAMANIAN ET AL: ""Introducing an artificial photo-switch into a biological pore: A model study of an engineered [alpha]-hemolysin"", BIOCHIMICA ET BIOPHYSICA ACTA (BBA) - BIOMEMBRANES, ELSEVIER, AMSTERDAM, NL, vol. 1858, no. 4, 29 December 2015 (2015-12-29), pages 689 - 697, XP029451772, ISSN: 0005-2736, DOI: 10.1016/J.BBAMEM.2015.12.030"
EP3771687A1,0,0,0,"CHANG, C.NIBLACK, B.WALKER, B.BAYLEY, H.: ""A Photogenerated Pore-Forming Protein"", CHEM. BIOL., vol. 2, no. 6, 1995, pages 391 - 400"
EP3771687A1,0,0,0,"CLAPHAM, D. E.: ""TRP Channels as Cellular Sensors"", NATURE, vol. 426, no. 6966, 2003, pages 517 - 524, XP008071031, DOI: doi:10.1038/nature02196"
EP3771687A1,0,0,0,"DAL PERARO, M.AN DER GOOT, F. G.: ""Pore-Forming Toxins: Ancient, but Never Really out of Fashion"", NAT. REV. MICROBIOL., vol. 14, no. 2, 2016, pages 77 - 92, XP055444178, DOI: doi:10.1038/nrmicro.2015.3"
EP3771687A1,0,0,0,"FEHRENTZ, T.HUBER, F. M. E.HARTRAMPF, N.BRUEGMANN, T.FRANK, J. A.FINE, N. H. F.MALAN, D.DANZL, J. G.TIKHONOV, D. B.SUMSER, M. ET A: ""Optical Control of L-Type Ca2+ Channels Using a Diltiazem Photoswitch"", NAT. CHEM. BIOL., vol. 14, no. 8, 2018, pages 764 - 767, XP036544421, DOI: doi:10.1038/s41589-018-0090-8"
EP3771687A1,0,0,0,"FERREIRA, R.NILSSON, J. R.SOLANO, C.ANDREASSON, J.GROTLI, M.: ""Design, Synthesis and Inhibitory Activity of Photoswitchable RET Kinase Inhibitors"", SCI. REP., vol. 5, no. 1, 2015, pages 9769"
EP3771687A1,0,0,0,"FORTIN, D. L.BANGHART, M. R.DUNN, T. W.BORGES, K.WAGENAAR, D. A.GAUDRY, Q.KARAKOSSIAN, M. H.OTIS, T. S.KRISTAN, W. B.RAUNER, D. ET: ""Photochemical Control of Endogenous Ion Channels and Cellular Excitability"", NAT. METHODS, vol. 5, no. 4, 2008, pages 331 - 338"
EP3771687A1,0,0,0,"FORTIN, D. L.DUNN, T. W.FEDORCHAK, A.ALLEN, D.MONTPETIT, R.BANGHART, M. R.TRAUNER, D.ADELMAN, J. P.KRAMER, R. H.: ""Optogenetic Photochemical Control of Designer K+ Channels in Mammalian Neurons"", J. NEUROPHYSIOL., vol. 106, no. 1, 2011, pages 488 - 496"
EP3771687A1,0,0,0,"G. ANDERLUH ET AL: ""Lysine 77 is a Key Residue in Aggregation of Equinatoxin II, a Pore-forming Toxin from Sea Anemone Actinia equina"", JOURNAL OF MEMBRANE BIOLOGY, vol. 173, no. 1, 1 January 2000 (2000-01-01), US, pages 47 - 55, XP055599955, ISSN: 0022-2631, DOI: 10.1007/s002320001006"
EP3771687A1,0,0,0,"GAO ET AL., JOURNAL OF MOLECULAR STRUCTURE, vol. 1123, 2016, pages 426 - 432"
EP3771687A1,0,0,0,"GOROSTIZA, P.ISACOFF, E. Y.: ""Nanoengineering Ion Channels for Optical Control"", PHYSIOLOGY (BETHESDA)., vol. 23, no. 5, 2008, pages 238 - 247"
EP3771687A1,0,0,0,"HONG, Q.GUTIERREZ-AGUIRRE, I.BARLIC, A.MALOVRH, P.KRISTAN, K.PODLESEK, Z.MACEK, P.TURK, D.GONZALEZ-MANAS, J. M.LAKEY, J. H. ET AL.: ""Two-Step Membrane Binding by Equinatoxin II, a Pore-Forming Toxin from the Sea Anemone, Involves an Exposed Aromatic Cluster and a Flexible Helix"", J. BIOL. CHEM., vol. 277, no. 44, 2002, pages 41916 - 41924"
EP3771687A1,0,0,0,"HUANG ET AL., NATURE COMMUN, 19 February 2019 (2019-02-19)"
EP3771687A1,0,0,0,"HUANG, G.VOET, A.MAGLIA, G.: ""FraC Nanopores with Adjustable Diameter Identify the Mass of Opposite-Charge Peptides with 44 Dalton Resolution"", NAT. COMMUN., vol. 10, no. 1, 2019, pages 835"
EP3771687A1,0,0,0,"HUANG, G.WILLEMS, K.SOSKINE, M.WLOKA, C.MAGLIA, G.: ""Electro-Osmotic Capture and Ionic Discrimination of Peptide and Protein Biomarkers with FraC Nanopores"", NAT. COMMUN., vol. 8, no. 1, 2017, pages 935, XP055556743, DOI: doi:10.1038/s41467-017-01006-4"
EP3771687A1,0,0,0,"HULL, K.MORSTEIN, J.TRAUNER, D: ""In Vivo Photopharmacology"", CHEM. REV., vol. 118, no. 21, 2018, pages 10710 - 10747"
EP3771687A1,0,0,0,"INOUE, M. ET AL., J. ORG. CHEM., vol. 57, 1992, pages 5377 - 5383"
EP3771687A1,0,0,0,"IZQUIERDO-SERRA, M.BAUTISTA-BARRUFET, A.TRAPERO, A.GARRIDO-CHARLES, A.DIAZ-TAHOCES, A.CAMARERO, N.PITTOLO, S.VALBUENA, S.PEREZ-JIM: ""Optical Control of Endogenous Receptors and Cellular Excitability Using Targeted Covalent Photoswitches"", NAT. COMMUN., vol. 7, no. 1, 2016, pages 12221"
EP3771687A1,0,0,0,"KAHLSTATT, J.REIL3, P.HALBRITTER, T.ESSEN, L. O.KOERT, U.HECKEL, A: ""A Light-Triggered Transmembrane Porin"", CHEM. COMMUN., vol. 54, no. 69, 2018, pages 9623 - 9626"
EP3771687A1,0,0,0,"KALKA, K.MERK, H.MUKHTAR, H.: ""Photodynamic Therapy in Dermatology"", J. AM. ACAD. DERMATOL., vol. 42, no. 3, 2000, pages 389 - 413, XP000982056, DOI: doi:10.1016/S0190-9622(00)90209-3"
EP3771687A1,0,0,0,"KASIANOWICZ, J. J.: ""Introduction to Ion Channels and Disease"", CHEM. REV., vol. 112, no. 12, 2012, pages 6215 - 6217"
EP3771687A1,0,0,0,"KOLDO MORANTE ET AL: ""A Pore-Forming Toxin Requires a Specific Residue for Its Activity in Membranes with Particular Physicochemical Properties"", JOURNAL OF BIOLOGICAL CHEMISTRY, vol. 290, no. 17, 24 April 2015 (2015-04-24), US, pages 10850 - 10861, XP055401448, ISSN: 0021-9258, DOI: 10.1074/jbc.M114.615211"
EP3771687A1,0,0,0,"LEIPPE, P.WINTER, N.SUMSER, M. P.TRAUNER, D.: ""Optical Control of a Delayed Rectifier and a Two-Pore Potassium Channel with a Photoswitchable Bupivacaine"", ACS CHEM. NEUROSCI., vol. 9, no. 12, 2018, pages 2886 - 2891"
EP3771687A1,0,0,0,"LEMOINE, D.HABERMACHER, C.MARTZ, A.MERY, P.-F.BOUQUIER, N.DIVERCHY, F.TALY, A.RASSENDREN, F.SPECHT, A.GRUTTER, T.: ""Optical Control of an Ion Channel Gate"", PROC. NATL. ACAD. SCI., vol. 110, no. 51, 2013, pages 20813 - 20818, XP002755742, DOI: doi:10.1073/PNAS.1318715110"
EP3771687A1,0,0,0,"LERCH, M. M.HANSEN, M. J.VAN DAM, G. M.SZYMANSKI, W.FERINGA, B. L.: ""Emerging Targets in Photopharmacology"", ANGEW. CHEMIE, vol. 55, no. 37, 2016, pages 10978 - 10999"
EP3771687A1,0,0,0,"LEVITZ, J.BROICHHAGEN, J.LEIPPE, P.KONRAD, D.TRAUNER, D.ISACOFF, E. Y.: ""Dual Optical Control and Mechanistic Insights into Photoswitchable Group II and III Metabotropic Glutamate Receptors"", PROC. NATL. ACAD. SCI. U. S. A., vol. 114, no. 17, 2017, pages E3546 - E3554"
EP3771687A1,0,0,0,"MAJD, S.YUSKO, E. C.BILLEH, Y. N.MACRAE, M. X.YANG, J.MAYER, M.: ""Applications of Biological Pores in Nanomedicine, Sensing, and Nanoelectronics"", CURR. OPIN. BIOTECHNOL., vol. 21, no. 4, 2010, pages 439 - 476, XP027288681"
EP3771687A1,0,0,0,"MATERA, C.GOMILA, A. M. J.CAMARERO, N.LIBERGOLI, M.SOLER, C.GOROSTIZA, P: ""Photoswitchable Antimetabolite for Targeted Photoactivated Chemotherapy"", J. AM. CHEM. SOC., vol. 140, no. 46, 2018, pages 15764 - 15773"
EP3771687A1,0,0,0,"MATSUZAKI, T.TAJIKA, Y.TSERENTSOODOL, N.SUZUKI, T.AOKI, T.HAGIWARA, H.TAKATA, K.: ""Aquaporins: A Water Channel Family"", ANAT. SCI. INT., vol. 77, no. 2, 2002, pages 85 - 93"
EP3771687A1,0,0,0,"MENG, F.-N.LI, Z.-Y.YING, Y.-L.LIU, S.-C.ZHANG, J.LONG, Y.-T.: ""Structural Stability of the Photo-Responsive DNA Duplexes Containing One Azobenzene via a Confined Pore"", CHEM. COMMUN., vol. 53, no. 68, 2017, pages 9462 - 9465"
EP3771687A1,0,0,0,"MOUROT, A.TOCHITSKY, I.KRAMER, R. H.: ""Light at the End of the Channel: Optical Manipulation of Intrinsic Neuronal Excitability with Chemical Photoswitches"", FRONT. MOL. NEUROSCI., vol. 6, 2013, pages 5"
EP3771687A1,0,0,0,"MUTTER ET AL., ACS CHEM BIOL., 2 October 2018 (2018-10-02)"
EP3771687A1,0,0,0,"MUTTER, N. L.SOSKINE, M.HUANG, G.ALBUQUERQUE, I. S.BERNARDES, G. J. L.MAGLIA, G: ""Modular Pore-Forming Immunotoxins with Caged Cytotoxicity Tailored by Directed Evolution"", ACS CHEM. BIOL., vol. 13, no. 11, 2018, pages 3153 - 3160, XP055556869, DOI: doi:10.1021/acschembio.8b00720"
EP3771687A1,0,0,0,"PIANOWSKI, Z. L.: ""Recent Implementations of Molecular Photoswitches into Smart Materials and Biological Systems"", CHEMISTRY, vol. 25, no. 20, 2019, pages 5128 - 5144"
EP3771687A1,0,0,0,"PITTOLO, S.GOMEZ-SANTACANA, X.ECKELT, K.ROVIRA, X.DALTON, J.GOUDET, C.PIN, J.-P.LLOBET, A.GIRALDO, J.LLEBARIA, A. ET AL.: ""An Allosteric Modulator to Control Endogenous G Protein-Coupled Receptors with Light"", NAT. CHEM. BIOL., vol. 10, no. 10, 2014, pages 813 - 815"
EP3771687A1,0,0,0,"QUICK, J.LOMAN, N. J.DURAFFOUR, S.SIMPSON, J. T.SEVERI, E.COWLEY, L.BORE, J. A.KOUNDOUNO, R.DUDAS, G.MIKHAIL, A. ET AL.: ""Real-Time, Portable Genome Sequencing for Ebola Surveillance"", NATURE, vol. 530, no. 7589, 2016, pages 228 - 232"
EP3771687A1,0,0,0,"RENNHACK, A.GRAHN, E.KAUPP, U. B.BERGER, T. K.: ""Photocontrol of the Hvl Proton Channel"", ACS CHEM. BIOL., vol. 12, no. 12, 2017, pages 2952 - 2957"
EP3771687A1,0,0,0,"ROGER, A.WALKO, M.BULTEN, E.HALZA, E.FERINGA, B. L.MEIJBERG, W.: ""Rationally Designed Chemical Modulators Convert a Bacterial Channel Protein into a PH-Sensory Valve"", ANGEW. CHEMIE INT. ED., vol. 45, no. 19, 2006, pages 3126 - 3130"
EP3771687A1,0,0,0,"ROGER, A.WALKO, M.FERINGA, B. L.: ""Synthesis and Utilization of Reversible and Irreversible Light-Activated Nanovalves Derived from the Channel Protein MscL"", NAT. PROTOC., vol. 2, no. 6, 2007, pages 1426 - 1437"
EP3771687A1,0,0,0,"ROGER, A.WALKO, M.MEIJBERG, W.FERINGA, B. L.: ""Chemistry: A Light-Actuated Nanovalve Derived from a Channel Protein"", SCIENCE, vol. 309, no. 5735, 2005, pages 755 - 758"
